DateTime,Item_A,Item_B,Frequancy
2016-11-20,"Keeping It Local",Smoothies,1
2016-11-20,Cake,"Farm House",1
2016-11-20,Coffee,Tea,1
2016-11-20,"Farm House",Tea,1
2016-11-20,Coffee,"My-5 Fruit Shoot",1
2016-11-20,Cake,"My-5 Fruit Shoot",1
2016-11-20,Bread,Medialuna,1
2016-11-20,Bread,Brownie,1
2016-11-20,Alfajores,"Mineral water",1
2016-11-20,Bread,Jam,1
2016-11-20,"Mineral water",Sandwich,1
2016-11-20,Bread,"Mineral water",1
2016-11-20,Focaccia,Juice,1
2016-11-20,Coffee,Juice,1
2016-11-20,Cookies,Juice,1
2016-11-20,Coffee,Cookies,1
2016-11-20,Alfajores,Cookies,1
2016-11-20,Coffee,Focaccia,1
2016-11-20,Alfajores,Focaccia,1
2016-11-20,Cookies,Focaccia,1
2016-11-20,Alfajores,Bread,1
2016-11-20,Juice,"My-5 Fruit Shoot",1
2016-11-20,Bread,"My-5 Fruit Shoot",1
2016-11-20,Bread,Juice,1
2016-11-20,Brownie,Fudge,1
2016-11-20,Cake,Fudge,1
2016-11-20,Coffee,Fudge,1
2016-11-20,"Dulce de Leche",Fudge,1
2016-11-20,Brownie,"Dulce de Leche",1
2016-11-20,Cake,"Dulce de Leche",1
2016-11-20,Coffee,"Dulce de Leche",1
2016-11-20,"Farm House","Keeping It Local",1
2016-11-20,Bread,Tea,1
2016-11-20,Tea,Truffles,1
2016-11-20,Brownie,Tea,1
2016-11-20,"Hot chocolate",Medialuna,1
2016-11-20,Alfajores,"Hot chocolate",1
2016-11-20,Alfajores,Truffles,1
2016-11-20,"Hot chocolate",Truffles,1
2016-11-20,Coffee,Truffles,1
2016-11-20,Cookies,"Mineral water",1
2016-11-20,"Hot chocolate","Mineral water",1
2016-11-20,Cookies,"Hot chocolate",1
2016-11-20,Cake,Cookies,1
2016-11-20,"Farm House",Truffles,1
2016-11-21,Coffee,Smoothies,1
2016-11-21,Pastry,Smoothies,1
2016-11-21,Medialuna,Muffin,1
2016-11-21,Coffee,Muffin,1
2016-11-21,Brownie,Coffee,1
2016-11-21,"Farm House",Tea,1
2016-11-21,Brownie,"Farm House",1
2016-11-21,Bread,"Keeping It Local",1
2016-11-21,"Farm House",Scandinavian,1
2016-11-21,Cake,Coffee,1
2016-11-21,Bread,Fudge,1
2016-11-21,Fudge,Medialuna,1
2016-11-21,Medialuna,Pastry,1
2016-11-21,Fudge,Pastry,1
2016-11-21,Brownie,Cake,1
2016-11-21,Juice,Medialuna,1
2016-11-21,Medialuna,Tea,1
2016-11-21,Sandwich,Tea,1
2016-11-21,Bread,Sandwich,1
2016-11-21,Medialuna,Sandwich,1
2016-11-21,Coffee,Sandwich,1
2016-11-21,Coffee,Cookies,1
2016-11-21,"Keeping It Local","My-5 Fruit Shoot",1
2016-11-21,Coffee,"My-5 Fruit Shoot",1
2016-11-21,Cookies,"My-5 Fruit Shoot",1
2016-11-21,Cookies,"Keeping It Local",1
2016-11-21,Alfajores,Bread,1
2016-11-21,Coffee,Juice,1
2016-11-21,Juice,Pastry,1
2016-11-22,"Hot chocolate",Pastry,1
2016-11-22,"Keeping It Local",Pastry,1
2016-11-22,"Hot chocolate","Keeping It Local",1
2016-11-22,Coffee,"Hot chocolate",1
2016-11-22,Bread,Brownie,1
2016-11-22,Coke,Sandwich,1
2016-11-22,Bread,Tea,1
2016-11-22,Bread,Medialuna,1
2016-11-22,Cake,Medialuna,1
2016-11-22,Brownie,Medialuna,1
2016-11-22,Medialuna,Scandinavian,1
2016-11-22,Coffee,Scandinavian,1
2016-11-22,Coffee,Fudge,1
2016-11-22,Cake,Fudge,1
2016-11-22,Fudge,Tea,1
2016-11-22,Cake,Sandwich,1
2016-11-22,Brownie,Sandwich,1
2016-11-22,Sandwich,Tea,1
2016-11-22,Alfajores,Cake,1
2016-11-23,Coffee,"Keeping It Local",1
2016-11-23,Cake,"Keeping It Local",1
2016-11-23,Brownie,Cookies,1
2016-11-23,Bread,Juice,1
2016-11-23,Cookies,Medialuna,1
2016-11-23,Medialuna,Tea,1
2016-11-23,Cake,Tea,1
2016-11-23,Pastry,Tea,1
2016-11-23,Bread,Tea,1
2016-11-23,Cake,Pastry,1
2016-11-23,Bread,Pastry,1
2016-11-23,Coffee,Pastry,1
2016-11-23,Cake,Tiffin,1
2016-11-23,Pastry,Tiffin,1
2016-11-23,Tea,Tiffin,1
2016-11-23,Bread,Tiffin,1
2016-11-23,Coffee,Tiffin,1
2016-11-23,Sandwich,Tea,1
2016-11-23,Brownie,Tea,1
2016-11-23,Bread,"Olum & polenta",1
2016-11-23,Polenta,Tea,1
2016-11-23,Alfajores,Tea,1
2016-11-23,Alfajores,Coffee,1
2016-11-23,Bread,Cookies,1
2016-11-24,Coffee,"Keeping It Local",1
2016-11-24,Bread,Pastry,1
2016-11-24,Bread,"Keeping It Local",1
2016-11-24,Coffee,Pastry,1
2016-11-24,Bread,Medialuna,1
2016-11-24,Alfajores,Pastry,1
2016-11-24,Bread,Cake,1
2016-11-24,Bread,Cookies,1
2016-11-24,Sandwich,Tea,1
2016-11-24,Brownie,"Hot chocolate",1
2016-11-24,Tea,"The Nomad",1
2016-11-24,Bread,"The Nomad",1
2016-11-24,Coffee,Smoothies,1
2016-11-24,Fudge,Sandwich,1
2016-11-24,Bread,Brownie,1
2016-11-24,"Hearty & Seasonal",Sandwich,1
2016-11-24,Coffee,"Hearty & Seasonal",1
2016-11-24,Alfajores,Brownie,1
2016-11-24,Coffee,"Hack the stack",1
2016-11-24,"Art Tray",Coffee,1
2016-11-24,Coffee,Coke,1
2016-11-24,"Art Tray","My-5 Fruit Shoot",1
2016-11-24,"Hack the stack","My-5 Fruit Shoot",1
2016-11-24,"Art Tray",Tea,1
2016-11-24,"My-5 Fruit Shoot",Tea,1
2016-11-24,"Hack the stack",Tea,1
2016-11-25,Brownie,"Keeping It Local",1
2016-11-25,"Keeping It Local",Tea,1
2016-11-25,Bread,Focaccia,1
2016-11-25,Alfajores,Cookies,1
2016-11-25,Alfajores,Juice,1
2016-11-25,Cookies,Juice,1
2016-11-25,Juice,Tea,1
2016-11-25,Cookies,Tea,1
2016-11-25,Alfajores,Coffee,1
2016-11-25,"Art Tray",Tea,1
2016-11-25,Coffee,"Mineral water",1
2016-11-25,Bread,"Hot chocolate",1
2016-11-25,"Hot chocolate",Sandwich,1
2016-11-25,Jam,Sandwich,1
2016-11-25,Bread,Jam,1
2016-11-25,Coffee,Tea,1
2016-11-25,Cake,Tea,1
2016-11-25,Alfajores,Cake,1
2016-11-25,Pastry,Tea,1
2016-11-25,Alfajores,Brownie,1
2016-11-25,Alfajores,Pastry,1
2016-11-25,Brownie,Pastry,1
2016-11-26,Coffee,Scandinavian,1
2016-11-26,Medialuna,Scandinavian,1
2016-11-26,Cake,Jam,1
2016-11-26,Bread,Tartine,1
2016-11-26,Juice,Tartine,1
2016-11-26,Coffee,Juice,1
2016-11-26,Bread,Juice,1
2016-11-26,Coffee,Fudge,1
2016-11-26,Coffee,Coke,1
2016-11-26,Coke,Sandwich,1
2016-11-26,Bread,Scandinavian,1
2016-11-26,Tartine,"The Nomad",1
2016-11-26,Coffee,"The Nomad",1
2016-11-26,Alfajores,Muffin,1
2016-11-26,Alfajores,Cake,1
2016-11-26,Cookies,Tea,1
2016-11-26,Cake,"Hot chocolate",1
2016-11-26,Cookies,"Hot chocolate",1
2016-11-26,Cake,Cookies,1
2016-11-26,Bakewell,Coffee,1
2016-11-26,Medialuna,Sandwich,1
2016-11-26,Sandwich,Tea,1
2016-11-26,Alfajores,Medialuna,1
2016-11-26,Coffee,"Hot chocolate",1
2016-11-26,Bread,"Hot chocolate",1
2016-11-26,"Hot chocolate",Muffin,1
2016-11-26,"Hot chocolate",Pastry,1
2016-11-26,Bakewell,Cake,1
2016-11-26,Bakewell,Tea,1
2016-11-26,Bakewell,Pastry,1
2016-11-27,Bread,"The Nomad",1
2016-11-27,Coffee,"The Nomad",1
2016-11-27,Bakewell,Tea,1
2016-11-27,Smoothies,Tea,1
2016-11-27,Bakewell,Smoothies,1
2016-11-27,Muffin,Smoothies,1
2016-11-27,"Jammie Dodgers",Smoothies,1
2016-11-27,Bakewell,"Jammie Dodgers",1
2016-11-27,Bakewell,Muffin,1
2016-11-27,Cake,Pastry,1
2016-11-27,Pastry,Tea,1
2016-11-27,Bread,Tea,1
2016-11-27,"Hot chocolate",Pastry,1
2016-11-27,Alfajores,Pastry,1
2016-11-27,Pastry,Smoothies,1
2016-11-27,Bread,Smoothies,1
2016-11-27,"Hearty & Seasonal",Tartine,1
2016-11-27,"Jammie Dodgers",Medialuna,1
2016-11-27,"Hot chocolate","Jammie Dodgers",1
2016-11-27,"Hot chocolate",Tea,1
2016-11-27,Medialuna,Muffin,1
2016-11-27,Bread,Medialuna,1
2016-11-27,Alfajores,"Hot chocolate",1
2016-11-27,"Art Tray",Tea,1
2016-11-27,"Hearty & Seasonal",Medialuna,1
2016-11-27,Bread,"Farm House",1
2016-11-27,Coffee,"Farm House",1
2016-11-27,Cake,Tea,1
2016-11-27,Bakewell,Cake,1
2016-11-27,Brownie,Cake,1
2016-11-27,"Art Tray",Sandwich,1
2016-11-27,Cookies,Sandwich,1
2016-11-27,Bakewell,Sandwich,1
2016-11-27,"Art Tray",Bakewell,1
2016-11-27,"Art Tray",Cookies,1
2016-11-27,Bakewell,Cookies,1
2016-11-27,Cookies,Medialuna,1
2016-11-27,Alfajores,Cake,1
2016-11-27,Bread,Brownie,1
2016-11-27,Bakewell,Brownie,1
2016-11-27,Bakewell,Bread,1
2016-11-28,Coffee,Tartine,1
2016-11-28,"Keeping It Local",Tea,1
2016-11-28,Coffee,"Keeping It Local",1
2016-11-28,Cookies,Pastry,1
2016-11-28,Bread,Jam,1
2016-11-28,Bread,Sandwich,1
2016-11-28,Jam,Sandwich,1
2016-11-28,Bread,Smoothies,1
2016-11-28,Sandwich,Smoothies,1
2016-11-28,Jam,Smoothies,1
2016-11-28,Bakewell,Bread,1
2016-11-28,Bakewell,Coffee,1
2016-11-28,Bakewell,"Lemon and coconut",1
2016-11-28,"Lemon and coconut",Sandwich,1
2016-11-28,Cake,Coffee,1
2016-11-28,Cake,"Hot chocolate",1
2016-11-28,Coffee,"Hot chocolate",1
2016-11-28,Cake,Pastry,1
2016-11-28,"Hot chocolate",Pastry,1
2016-11-28,Cake,Tea,1
2016-11-28,"Lemon and coconut",Tea,1
2016-11-28,Bread,Tea,1
2016-11-28,Cake,"Lemon and coconut",1
2016-11-28,Bread,Cake,1
2016-11-28,Medialuna,Tea,1
2016-11-28,Pastry,Tea,1
2016-11-28,"Ella's Kitchen Pouches",Tea,1
2016-11-28,Cookies,Tea,1
2016-11-28,"Ella's Kitchen Pouches",Tiffin,1
2016-11-28,Cookies,Tiffin,1
2016-11-28,Coffee,Tiffin,1
2016-11-28,Tea,Tiffin,1
2016-11-28,Cookies,"Ella's Kitchen Pouches",1
2016-11-29,Bread,Pastry,1
2016-11-29,"Keeping It Local",Tea,1
2016-11-29,"Hot chocolate",Pastry,1
2016-11-29,Medialuna,Pastry,1
2016-11-29,"Farm House",Scandinavian,1
2016-11-29,Bread,Scandinavian,1
2016-11-29,Sandwich,Tea,1
2016-11-29,Cake,Muffin,1
2016-11-29,Cake,Sandwich,1
2016-11-29,Bread,"Hot chocolate",1
2016-11-29,Cake,"Hot chocolate",1
2016-11-29,Coffee,"Hot chocolate",1
2016-11-29,Jam,Tea,1
2016-11-29,Fudge,Tea,1
2016-11-29,Bread,Tea,1
2016-11-29,Bread,Fudge,1
2016-11-29,Coffee,Fudge,1
2016-11-29,Fudge,Jam,1
2016-11-29,Bread,Jam,1
2016-11-29,Coffee,Jam,1
2016-11-29,Cookies,Juice,1
2016-11-29,Cookies,Tea,1
2016-11-29,Juice,Tea,1
2016-11-29,Pastry,Tiffin,1
2016-11-29,Coffee,Tiffin,1
2016-11-30,Medialuna,Pastry,1
2016-11-30,Cookies,"Keeping It Local",1
2016-11-30,Bread,Pastry,1
2016-11-30,Coffee,Pastry,1
2016-11-30,Jam,"Keeping It Local",1
2016-11-30,Fudge,"Keeping It Local",1
2016-11-30,Coffee,Fudge,1
2016-11-30,Fudge,Jam,1
2016-11-30,Coffee,Jam,1
2016-11-30,"Art Tray",Tea,1
2016-11-30,"Keeping It Local",Tea,1
2016-11-30,"Art Tray","Hot chocolate",1
2016-11-30,"Art Tray","Keeping It Local",1
2016-11-30,"Hot chocolate","Keeping It Local",1
2016-11-30,"Art Tray",Coffee,1
2016-11-30,Muffin,Smoothies,1
2016-11-30,Cookies,"Jammie Dodgers",1
2016-11-30,Cookies,Muffin,1
2016-11-30,Bread,Muffin,1
2016-11-30,Alfajores,"Hot chocolate",1
2016-11-30,Coffee,Sandwich,1
2016-11-30,"Mineral water",Sandwich,1
2016-11-30,Alfajores,"Mineral water",1
2016-11-30,Coffee,"Mineral water",1
2016-11-30,Alfajores,Coffee,1
2016-11-30,Fudge,"Hot chocolate",1
2016-01-12,Jam,Pastry,1
2016-01-12,Bread,Jam,1
2016-01-12,Bread,"Hot chocolate",1
2016-01-12,"Hot chocolate",Pastry,1
2016-01-12,Pastry,Tea,1
2016-01-12,Muffin,Tea,1
2016-01-12,Muffin,Pastry,1
2016-01-12,Tea,"The Nomad",1
2016-01-12,"Keeping It Local",Pastry,1
2016-01-12,Coffee,"Keeping It Local",1
2016-01-12,Bread,"Keeping It Local",1
2016-01-12,Juice,Sandwich,1
2016-01-12,Coke,Sandwich,1
2016-01-12,Coffee,Coke,1
2016-01-12,Coffee,Juice,1
2016-01-12,Coke,Juice,1
2016-01-12,Coffee,Medialuna,1
2016-01-12,Coffee,Muffin,1
2016-01-12,Fudge,Spread,1
2016-01-12,Cake,"Hot chocolate",1
2016-02-12,Coffee,"Keeping It Local",1
2016-02-12,Sandwich,Tea,1
2016-02-12,Bread,Tea,1
2016-02-12,Bread,Pastry,1
2016-02-12,Cookies,Medialuna,1
2016-02-12,Cookies,Pastry,1
2016-02-12,Medialuna,Pastry,1
2016-02-12,Bread,Cake,1
2016-02-12,Fudge,Scandinavian,1
2016-02-12,Cake,Medialuna,1
2016-02-12,Fudge,Sandwich,1
2016-02-12,"Farm House",Sandwich,1
2016-02-12,"Farm House",Fudge,1
2016-02-12,Coffee,Muffin,1
2016-02-12,Alfajores,Coffee,1
2016-02-12,Bread,Scone,1
2016-02-12,Cookies,Scone,1
2016-02-12,"Mineral water",Scone,1
2016-02-12,"Hot chocolate",Scone,1
2016-02-12,Cookies,"Hot chocolate",1
2016-02-12,Cookies,"Mineral water",1
2016-02-12,"Hot chocolate","Mineral water",1
2016-02-12,Scone,Tea,1
2016-02-12,Coffee,Scone,1
2016-03-12,Jam,Scandinavian,1
2016-03-12,Coffee,"Farm House",1
2016-03-12,"Hot chocolate",Pastry,1
2016-03-12,"Farm House",Pastry,1
2016-03-12,"Hot chocolate",Medialuna,1
2016-03-12,"Farm House","Hot chocolate",1
2016-03-12,Coffee,Scandinavian,1
2016-03-12,Bread,Fudge,1
2016-03-12,Bread,Medialuna,1
2016-03-12,Bread,"Farm House",1
2016-03-12,Alfajores,Coffee,1
2016-03-12,Alfajores,Scone,1
2016-03-12,Jam,Tartine,1
2016-03-12,Fudge,Tartine,1
2016-03-12,Coffee,Tartine,1
2016-03-12,Coffee,Fudge,1
2016-03-12,Bread,Truffles,1
2016-03-12,Cake,Pastry,1
2016-03-12,Sandwich,Tea,1
2016-03-12,Bread,Cookies,1
2016-03-12,Bread,"Mineral water",1
2016-03-12,Muffin,Pastry,1
2016-03-12,Pastry,Scone,1
2016-03-12,Fudge,"Hot chocolate",1
2016-03-12,Bread,"Hot chocolate",1
2016-03-12,Alfajores,Cake,1
2016-03-12,Cake,Jam,1
2016-03-12,"Hot chocolate",Smoothies,1
2016-03-12,Muffin,Smoothies,1
2016-03-12,"Hot chocolate",Toast,1
2016-03-12,Muffin,Toast,1
2016-03-12,Smoothies,Toast,1
2016-03-12,Medialuna,Muffin,1
2016-03-12,Alfajores,Muffin,1
2016-03-12,Alfajores,Medialuna,1
2016-04-12,Bread,Pastry,1
2016-04-12,Medialuna,Toast,1
2016-04-12,Pastry,Scone,1
2016-04-12,Bread,"Ella's Kitchen Pouches",1
2016-04-12,Alfajores,Bread,1
2016-04-12,Alfajores,Cookies,1
2016-04-12,Alfajores,Pastry,1
2016-04-12,Coffee,Truffles,1
2016-04-12,Alfajores,Crepes,1
2016-04-12,Cake,Cookies,1
2016-04-12,Cake,"Hot chocolate",1
2016-04-12,Cake,Tea,1
2016-04-12,"Hot chocolate",Truffles,1
2016-04-12,Crepes,Sandwich,1
2016-04-12,Bread,Crepes,1
2016-04-12,Medialuna,Muffin,1
2016-04-12,Cake,Muffin,1
2016-04-12,Cake,Medialuna,1
2016-04-12,Medialuna,Tea,1
2016-05-12,Pastry,Toast,1
2016-05-12,Bread,Toast,1
2016-05-12,Alfajores,Tea,1
2016-05-12,Alfajores,Pastry,1
2016-05-12,Bread,Juice,1
2016-05-12,Juice,Tea,1
2016-05-12,Juice,Medialuna,1
2016-05-12,Coffee,"Dulce de Leche",1
2016-05-12,"Dulce de Leche",Pastry,1
2016-05-12,Cookies,Pastry,1
2016-05-12,Juice,Sandwich,1
2016-05-12,Cake,Tea,1
2016-05-12,Coke,"Hearty & Seasonal",1
2016-05-12,Coffee,"Hot chocolate",1
2016-05-12,"Hot chocolate",Muffin,1
2016-05-12,"Hot chocolate",Sandwich,1
2016-05-12,Cookies,Tea,1
2016-06-12,Bread,"Hot chocolate",1
2016-06-12,Alfajores,"Hot chocolate",1
2016-06-12,Alfajores,Bread,1
2016-06-12,Alfajores,Muffin,1
2016-06-12,"Hot chocolate",Muffin,1
2016-06-12,Bread,Tea,1
2016-06-12,Cookies,Muffin,1
2016-06-12,"Hot chocolate",Medialuna,1
2016-06-12,Coffee,"Hot chocolate",1
2016-06-12,"Hot chocolate",Pastry,1
2016-06-12,Bread,"Farm House",1
2016-06-12,Muffin,Tea,1
2016-06-12,Muffin,Sandwich,1
2016-06-12,Alfajores,Tea,1
2016-06-12,Cake,"Mineral water",1
2016-06-12,Alfajores,"Mineral water",1
2016-06-12,Alfajores,Cake,1
2016-06-12,Cake,Sandwich,1
2016-06-12,"Mineral water",Sandwich,1
2016-06-12,Cake,Tea,1
2016-06-12,Juice,Muffin,1
2016-06-12,"Mineral water",Muffin,1
2016-06-12,Juice,"Mineral water",1
2016-07-12,Bread,"Hot chocolate",1
2016-07-12,"Hot chocolate",Juice,1
2016-07-12,Bread,Juice,1
2016-07-12,Juice,Toast,1
2016-07-12,"Hot chocolate",Toast,1
2016-07-12,Bread,Toast,1
2016-07-12,Cookies,Tea,1
2016-07-12,Cookies,Toast,1
2016-07-12,Tea,Toast,1
2016-07-12,Alfajores,Tea,1
2016-07-12,Coffee,Juice,1
2016-07-12,Juice,Tea,1
2016-07-12,Cake,Tea,1
2016-07-12,Crepes,"Farm House",1
2016-07-12,"Hot chocolate",Sandwich,1
2016-07-12,Coffee,Truffles,1
2016-07-12,"Mineral water",Sandwich,1
2016-07-12,Coffee,"Mineral water",1
2016-07-12,Coffee,Fudge,1
2016-07-12,Cake,Fudge,1
2016-07-12,Coffee,Jam,1
2016-07-12,Cake,Jam,1
2016-07-12,Fudge,Jam,1
2016-08-12,Bread,Truffles,1
2016-08-12,"Mineral water",Toast,1
2016-08-12,"Mineral water","Vegan mincepie",1
2016-08-12,Toast,"Vegan mincepie",1
2016-08-12,Bread,Medialuna,1
2016-08-12,Cake,Cookies,1
2016-08-12,Bread,Cookies,1
2016-08-12,Bread,Tea,1
2016-08-12,Coffee,Tea,1
2016-08-12,Juice,Toast,1
2016-08-12,Coffee,Sandwich,1
2016-08-12,"Hearty & Seasonal",Tea,1
2016-08-12,Brownie,Medialuna,1
2016-08-12,Alfajores,Medialuna,1
2016-08-12,Alfajores,Brownie,1
2016-09-12,Bread,Jam,1
2016-09-12,Coke,Medialuna,1
2016-09-12,Juice,Medialuna,1
2016-09-12,Coke,Juice,1
2016-09-12,Coffee,Coke,1
2016-09-12,Bread,Medialuna,1
2016-09-12,Fudge,Jam,1
2016-09-12,Brownie,"The Nomad",1
2016-09-12,Bread,"The Nomad",1
2016-09-12,Brownie,Tea,1
2016-09-12,Scone,Tea,1
2016-09-12,Juice,Sandwich,1
2016-09-12,"Mineral water",Sandwich,1
2016-09-12,Juice,"Mineral water",1
2016-09-12,Coffee,"Mineral water",1
2016-09-12,Bread,"Mineral water",1
2016-09-12,Bread,Juice,1
2016-09-12,Bread,"Hearty & Seasonal",1
2016-09-12,Brownie,"Hearty & Seasonal",1
2016-09-12,"Hearty & Seasonal",Tea,1
2016-09-12,Coffee,"Farm House",1
2016-09-12,Crepes,Scone,1
2016-09-12,Brownie,"Mineral water",1
2016-09-12,Bread,Scone,1
2016-09-12,Sandwich,Scone,1
2016-09-12,Alfajores,"Hot chocolate",1
2016-09-12,Coffee,"Hot chocolate",1
2016-09-12,Alfajores,Tea,1
2016-09-12,"Hot chocolate",Tea,1
2016-09-12,Coffee,Tea,1
2016-09-12,Alfajores,Sandwich,1
2016-09-12,"Hot chocolate",Sandwich,1
2016-10-12,Bread,Juice,1
2016-10-12,Pastry,Toast,1
2016-10-12,Bread,Focaccia,1
2016-10-12,Focaccia,Pastry,1
2016-10-12,Bread,Sandwich,1
2016-10-12,Coffee,Jam,1
2016-10-12,Bread,Jam,1
2016-10-12,Scandinavian,Toast,1
2016-10-12,"Farm House",Medialuna,1
2016-10-12,Brownie,Pastry,1
2016-10-12,Brownie,Coffee,1
2016-10-12,"Farm House",Scandinavian,1
2016-10-12,Cake,"Vegan mincepie",1
2016-10-12,Juice,Truffles,1
2016-10-12,"Art Tray","Jammie Dodgers",1
2016-10-12,Coffee,"Jammie Dodgers",1
2016-10-12,Coffee,Juice,1
2016-10-12,Bread,Frittata,1
2016-10-12,Frittata,Tea,1
2016-10-12,"Art Tray",Sandwich,1
2016-10-12,Coffee,Truffles,1
2016-10-12,"Art Tray",Truffles,1
2016-10-12,Sandwich,Truffles,1
2016-10-12,Frittata,Scone,1
2016-10-12,Frittata,Juice,1
2016-10-12,Frittata,"Mineral water",1
2016-10-12,Brownie,Scone,1
2016-10-12,Frittata,Sandwich,1
2016-10-12,"Hot chocolate","Vegan mincepie",1
2016-10-12,Coffee,"Vegan mincepie",1
2016-10-12,Coffee,"Hot chocolate",1
2016-10-12,"Mineral water",Tea,1
2016-10-12,"Mineral water",Scone,1
2016-10-12,Coke,Sandwich,1
2016-10-12,"Mineral water",Sandwich,1
2016-10-12,Cake,"Hot chocolate",1
2016-10-12,"Hot chocolate",Tea,1
2016-10-12,Cake,Frittata,1
2016-11-12,Coffee,Pastry,1
2016-11-12,Bread,Scone,1
2016-11-12,Coffee,Coke,1
2016-11-12,Fudge,"Hot chocolate",1
2016-11-12,Alfajores,"Hot chocolate",1
2016-11-12,Alfajores,Coffee,1
2016-11-12,Alfajores,Bread,1
2016-11-12,Fudge,Toast,1
2016-11-12,Alfajores,Toast,1
2016-11-12,"Hot chocolate",Toast,1
2016-11-12,Fudge,Medialuna,1
2016-11-12,Alfajores,Medialuna,1
2016-11-12,"Hot chocolate",Medialuna,1
2016-11-12,Alfajores,Fudge,1
2016-11-12,Bread,Fudge,1
2016-11-12,Coffee,Fudge,1
2016-11-12,Bakewell,Bread,1
2016-11-12,Bakewell,Toast,1
2016-11-12,Medialuna,Scone,1
2016-11-12,Coffee,"Farm House",1
2016-11-12,"Farm House",Medialuna,1
2016-11-12,"Hot chocolate","Mineral water",1
2016-11-12,Bread,"Mineral water",1
2016-11-12,Sandwich,Tea,1
2016-11-12,Coffee,Cookies,1
2016-11-12,Coffee,"Vegan mincepie",1
2016-11-12,Bread,"Vegan mincepie",1
2016-11-12,Frittata,Toast,1
2016-11-12,"Hot chocolate",Muffin,1
2016-11-12,Coffee,Muffin,1
2016-11-12,Coffee,Scandinavian,1
2016-11-12,Bakewell,Tea,1
2016-11-12,Coffee,Tea,1
2016-12-12,Bread,Medialuna,1
2016-12-12,Pastry,Toast,1
2016-12-12,"Hot chocolate",Jam,1
2016-12-12,Coffee,Jam,1
2016-12-12,Coffee,"Hot chocolate",1
2016-12-12,"Hot chocolate",Toast,1
2016-12-12,Jam,Toast,1
2016-12-12,Alfajores,Bread,1
2016-12-12,Bakewell,Bread,1
2016-12-12,Alfajores,Tea,1
2016-12-12,Bakewell,Tea,1
2016-12-12,Alfajores,Bakewell,1
2016-12-12,Bakewell,Cake,1
2016-12-12,Coffee,Medialuna,1
2016-12-12,Bread,Pastry,1
2016-12-12,Coffee,Frittata,1
2016-12-12,Bread,Sandwich,1
2016-12-12,Coffee,Truffles,1
2016-12-12,Bread,Truffles,1
2016-12-12,Sandwich,Truffles,1
2016-12-12,Tea,Toast,1
2016-12-12,"Hot chocolate",Tea,1
2016-12-12,"Hot chocolate","Vegan mincepie",1
2016-12-12,Bread,Juice,1
2016-12-12,"Jammie Dodgers",Juice,1
2016-12-12,Cake,Juice,1
2016-12-12,Bread,"Jammie Dodgers",1
2016-12-12,Cake,"Jammie Dodgers",1
2016-12-13,Scandinavian,"Vegan mincepie",1
2016-12-13,Coffee,Cookies,1
2016-12-13,Cookies,Pastry,1
2016-12-13,Bread,Medialuna,1
2016-12-13,"Art Tray",Coffee,1
2016-12-13,Bakewell,"Farm House",1
2016-12-13,"Hot chocolate",Tea,1
2016-12-13,Alfajores,Tea,1
2016-12-13,Bread,Tea,1
2016-12-13,Alfajores,"Hot chocolate",1
2016-12-13,Coffee,"Hot chocolate",1
2016-12-13,Bread,"Hot chocolate",1
2016-12-13,Scandinavian,Toast,1
2016-12-13,Coffee,Toast,1
2016-12-13,Bread,"Vegan mincepie",1
2016-12-13,Coffee,Frittata,1
2016-12-13,Frittata,Tea,1
2016-12-13,Bakewell,Tea,1
2016-12-13,Medialuna,Pastry,1
2016-12-13,Coffee,Muffin,1
2016-12-13,Bakewell,Coffee,1
2016-12-13,Bread,Scandinavian,1
2016-12-13,Cake,Tea,1
2016-12-14,Tea,Toast,1
2016-12-14,Juice,Medialuna,1
2016-12-14,Juice,Muffin,1
2016-12-14,Medialuna,Muffin,1
2016-12-14,Coffee,Juice,1
2016-12-14,Bread,Muffin,1
2016-12-14,Coffee,"Vegan mincepie",1
2016-12-14,Bread,Pastry,1
2016-12-14,Alfajores,Bread,1
2016-12-14,Coke,Truffles,1
2016-12-14,Coffee,Sandwich,1
2016-12-14,"Art Tray",Juice,1
2016-12-14,Bread,Juice,1
2016-12-14,"Art Tray",Bread,1
2016-12-14,"Art Tray",Toast,1
2016-12-14,Bread,Toast,1
2016-12-14,Juice,Toast,1
2016-12-14,Pastry,Toast,1
2016-12-14,Juice,Sandwich,1
2016-12-14,Juice,Tea,1
2016-12-14,Juice,"Vegan mincepie",1
2016-12-14,Sandwich,"Vegan mincepie",1
2016-12-14,Alfajores,Muffin,1
2016-12-14,Cake,Tea,1
2016-12-14,"Jammie Dodgers",Tea,1
2016-12-14,Cake,Coffee,1
2016-12-14,Cake,"Jammie Dodgers",1
2016-12-14,Bread,Cake,1
2016-12-15,Medialuna,Pastry,1
2016-12-15,Bread,Medialuna,1
2016-12-15,Alfajores,Pastry,1
2016-12-15,Coffee,Toast,1
2016-12-15,Medialuna,Toast,1
2016-12-15,Pastry,Tea,1
2016-12-15,Bread,"Hot chocolate",1
2016-12-15,"Farm House",Pastry,1
2016-12-15,"Hot chocolate",Pastry,1
2016-12-15,Pastry,"Vegan mincepie",1
2016-12-15,Coke,Sandwich,1
2016-12-15,Coffee,Fudge,1
2016-12-15,Sandwich,Tea,1
2016-12-15,Alfajores,Coffee,1
